SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID,CumOil_Category
-101.7163923,32.60428666,-101.7167943,32.60436406,PXD,8/8/2018,WOLFCAMP B,9942.0,2702.0,49.0,887.348,887.348,0.458,0.458,6744.358,448.2,17403.224,0.052,4541.3293,0.622,0.022,3.7276,0.143,0.333,0.945,8.2358,214461.0,453,Medium
-101.856781,31.70994747,-101.8669277,31.73191313,COP,8/2/2015,WOLFCAMP A,10858.0,1540.0,42.0,437.12,59.765,271.64,258.41,6648.737,,28816.762,0.067,3681.8833,0.307,0.011,2.9748,0.232,0.149,0.86,5.6695,203019.0,4387,Low
-102.6296181,32.98879073,-102.6296066,32.98894526,FANG,7/2/2018,WOLFCAMP A,7807.0,2012.0,75.0,,,,,6806.518,,19930.69,0.062,4366.2198,0.529,0.018,2.8725,0.206,0.206,0.795,5.5501,230962.0,5151,Medium
-102.5105916,32.98362559,-102.5105916,32.98362559,PXD,7/13/2016,WOLFCAMP B,9758.0,1677.0,54.0,860.54,429.314,264.431,3.762,6906.141,350.402,12132.236,0.058,4013.6812,0.623,0.008,2.9287,0.16,0.26,0.97,6.6443,278556.6563,4877,High
-102.3937666,32.07308978,-102.393822,32.07365884,PXD,11/11/2018,WOLFCAMP B,12544.0,1842.0,39.0,315.288,315.288,162.659,162.659,5740.865,227.548,15341.321,0.053,4182.4264,0.564,0.014,2.8643,0.147,0.261,0.76,7.9224,236660.4531,483,Medium
-101.7351847,32.23760456,-101.7330181,32.22918911,PXD,6/25/2016,SPRABERRY LOWER SHALE,8268.0,1378.0,45.0,609.546,609.546,1.271,1.271,6415.06,,26118.719,0.051,3086.9305,0.336,0.011,2.5131,0.219,0.156,0.946,5.2034,86564.5547,4012,Low
-101.7447877,32.68663295,-101.7445455,32.68662928,PXD,3/10/2016,WOLFCAMP B,9837.0,1413.0,39.0,659.102,659.102,2.811,2.811,6526.261,499.508,24243.102,0.073,4487.5678,0.669,0.009,2.9691,0.166,0.28,0.946,5.9095,264086.0,446,High
-101.4748506,33.04056105,-101.4748528,33.04055941,COP,9/24/2016,DEAN,9412.0,2282.0,69.0,664.127,679.904,51.968,6.795,6064.833,,16168.941,0.052,2779.4067,0.489,,2.1961,0.247,0.139,0.956,6.2601,219300.5469,5779,Medium
-102.1104169,31.62840408,-102.1212057,31.65735702,COP,3/25/2019,WOLFCAMP A,11334.0,2172.0,48.0,204.57,204.57,296.305,296.305,6673.143,,13895.528,0.045,4109.6351,0.512,0.006,2.2913,0.192,0.223,0.98,6.8704,151431.0,2579,Low
-102.0859779,31.46598585,-102.0858253,31.46655617,XOM,10/16/2018,WOLFCAMP B,10312.0,1716.0,62.0,354.008,354.008,213.633,213.633,6665.814,392.695,14164.311,0.069,3427.1395,0.657,0.011,2.9888,0.164,0.26,0.909,6.2271,160182.0,2429,Low
-102.3299659,31.62922785,-102.3279289,31.6293442,XOM,10/17/2017,WOLFCAMP B,10424.0,1694.0,61.0,42.422,42.422,215.713,39.54,5926.479,285.269,4696.105,0.052,3738.1772,0.837,0.024,2.771,0.175,0.247,0.804,6.1046,74798.1094,223,Low
-102.3111828,31.65129642,-102.3108475,31.6512718,ZARVONA,8/16/2017,WOLFCAMP A,9230.0,2008.0,40.0,810.06,810.06,175.068,175.068,4887.188,,16900.677,0.051,2975.2386,0.51,0.053,1.8449,0.202,0.389,0.728,6.5282,33952.2188,5616,Low
-101.4762878,32.41930635,-101.4764673,32.41924141,LPI,4/4/2016,WOLFCAMP A,9853.0,1413.0,44.0,760.521,760.521,13.713,13.713,4598.707,,20095.473,0.052,2871.908,0.299,0.029,2.7759,0.197,0.262,0.798,4.4155,109889.0,902,Low
-101.1840816,30.92304643,-101.1839664,30.92299422,CVX,12/25/2016,WOLFCAMP A,4575.0,2007.0,55.0,420.575,420.575,286.727,286.727,6565.011,,23845.4605,0.058,3300.3115,0.437,0.006,2.579,0.179,0.245,0.941,3.1814,94529.4063,2955,Low
-101.7524782,30.97589286,-101.7506219,30.97505943,ESTE,12/6/2016,SPRABERRY LOWER SHALE,6015.0,2308.0,53.0,2000.0,2000.0,500.0,500.0,6112.502,,27187.84,0.057,2253.0835,0.451,0.002,2.5053,0.218,0.162,0.975,3.9751,178551.2344,279,Low
-102.3996136,32.99608379,-102.3996141,32.99616491,QEP,5/28/2018,WOLFCAMP B,7614.0,1753.0,32.0,354.401,354.401,256.298,256.298,6744.377,233.211,7534.357,0.059,4246.572,0.695,0.012,2.8684,0.186,0.184,0.832,4.0374,109679.0,2300,Low
-101.7677778,31.96816918,-101.7680983,31.96810774,XOM,3/12/2018,SPRABERRY LOWER SHALE,10293.0,1432.0,53.0,394.12,394.12,20.225,111.132,5627.772,,20501.351,0.055,2712.2215,0.563,0.019,2.4522,0.225,0.157,0.911,5.5274,314871.1875,3287,High
-101.531881,30.84805414,-101.5321252,30.84883578,FANG,1/20/2017,SPRABERRY LOWER SHALE,10473.0,1597.0,39.0,701.245,493.066,213.976,72.816,6330.316,,33734.712,0.062,3033.2954,0.345,0.005,2.6973,0.228,0.143,0.785,5.7219,255136.48,293,High
-101.6127768,31.7480489,-101.6123846,31.74817042,SURGE,5/8/2015,SPRABERRY LOWER SHALE,7028.0,1363.0,37.0,278.43,366.091,302.647,318.733,4730.838,,18456.924,0.052,2253.2903,0.495,0.008,2.2713,0.216,0.163,0.867,3.507,68070.8359,733,Low
-101.8121801,31.87014801,-101.8121569,31.87014852,OVV,11/2/2017,SPRABERRY LOWER SHALE,8002.0,2197.0,49.0,259.408,259.408,219.784,219.784,6565.028,,27222.113,0.06,2673.3345,0.418,0.007,3.0547,0.225,0.12,0.902,4.7963,217390.9375,1862,Medium
-102.3491757,31.74151664,-102.3509456,31.74088911,OXY,9/2/2017,WOLFCAMP B,9782.0,1774.0,60.0,,,,,6042.375,479.304,16142.644,0.067,3826.5345,0.701,0.014,7.4382,0.2,0.263,0.939,6.751,134913.0,5660,Low
-101.8986562,31.85106619,-101.8986562,31.85106619,PXD,5/3/2016,WOLFCAMP B,5071.0,1691.0,45.0,39.393,39.393,500.0,377.4,6873.522,437.655,15953.101,0.064,4240.9017,0.633,0.008,2.4401,0.156,0.321,0.93,3.9185,112211.7344,1817,Low
-101.985982,31.52137647,-101.9859838,31.52138309,PXD,6/30/2017,WOLFCAMP B,9872.0,1726.0,56.0,328.113,328.113,292.87,292.87,6938.333,243.004,10583.021,0.054,4098.6116,0.547,0.009,2.4796,0.169,0.272,0.961,6.8439,212031.5156,5040,Medium
-102.3643806,31.74200689,-102.3640396,31.7422883,FANG,11/29/2017,WOLFCAMP A,10013.0,,43.0,36.192,36.192,22.325,310.867,5557.972,,17769.347,0.061,2708.7776,0.399,0.013,2.6161,0.232,0.105,0.827,5.6998,224215.6719,510,Medium
-101.8143784,31.63686906,-101.8125612,31.63691702,SM,6/21/2019,WOLFCAMP A,10380.0,1863.0,53.0,268.36,268.36,74.098,392.299,5597.671,,11742.561,0.047,3160.3575,0.498,0.018,2.436,0.187,0.289,0.918,5.6951,269336.0,2351,High
-101.5301409,32.17990144,-101.5301409,32.17990144,OXY,1/4/2016,WOLFCAMP B,6865.0,,,889.76,514.372,181.318,155.694,5811.656,489.908,15553.066,0.069,3658.3991,0.739,0.011,2.96,0.182,0.261,0.941,5.3242,70066.0,3429,Low
-102.0752858,32.24729531,-102.0748642,32.24759099,PXD,8/29/2015,WOLFCAMP B,9743.0,1301.0,32.0,997.518,708.292,120.698,2.445,6644.206,224.993,7527.091,0.046,3917.2216,0.588,0.011,2.5413,0.169,0.256,0.959,5.5728,218617.0,3878,Medium
-101.6527886,32.44725414,-101.6523353,32.44801725,PXD,4/29/2018,WOLFCAMP B,11982.0,2628.0,62.0,,,,,6645.7202,428.972,,0.071,,,0.014,,0.161,0.258,0.928,9.8784,232387.4219,6004,Medium
-101.1051043,31.45684411,-101.1051043,31.45684411,PXD,4/24/2019,WOLFCAMP B,9702.0,1935.0,53.0,28.805,28.805,220.498,220.498,7037.518,447.506,10798.943,0.041,4614.0869,0.621,0.002,2.7105,0.128,0.377,0.92,7.0312,139836.5469,3653,Low
-101.374282,31.55565046,-101.3741675,31.55565237,DISCOVERY,2/20/2018,SPRABERRY LOWER SHALE,9729.0,1876.0,57.0,9.26,9.26,19.092,195.453,6257.139,,26559.196,0.056,3137.3018,0.447,0.006,2.6095,0.226,0.157,0.976,5.8856,237394.0,2195,Medium
-102.4053119,32.45927795,-102.4053119,32.45927795,COP,3/21/2018,WOLFCAMP A,9560.0,1883.0,40.0,888.384,426.68,148.204,121.367,6686.516,,31587.829,0.075,4076.6038,0.316,0.008,2.3806,0.177,0.31,0.962,5.49,234013.8125,2740,Medium
-101.7376926,32.686755,-101.7377117,32.68683327,SEQUITUR,8/21/2012,WOLFCAMP B,7699.0,1134.0,25.0,848.003,427.184,500.0,375.285,5581.622,512.653,15155.3245,0.062,3015.1658,0.684,0.006,3.6777,0.224,0.223,0.863,4.5208,48872.7578,5527,Low
-102.3586871,32.18868191,-102.3586883,32.18890381,OVV,2/8/2017,WOLFCAMP A,7732.0,1970.0,50.0,,,,,6460.0137,,12304.38,0.047,3466.3091,0.593,0.019,2.2607,0.2,0.209,0.971,4.4975,477447.5938,12,High
-101.9467408,32.11204032,-101.9467408,32.11204032,PXD,10/12/2015,WOLFCAMP B,9743.0,1407.0,30.0,895.092,383.061,17.716,17.716,6624.836,240.645,7169.737,0.049,3911.2564,0.62,0.007,3.0052,0.183,0.198,0.964,5.7034,213823.0,3891,Medium
-102.0487833,31.97078517,-102.0488078,31.97073456,PXD,7/18/2016,WOLFCAMP B,9903.0,1395.0,51.0,740.161,740.161,3.341,3.341,6530.38,367.058,13669.5013,0.068,2836.0828,0.698,0.012,2.7926,0.202,0.161,0.885,6.1437,210709.7031,4166,Medium
-102.4448032,32.60112673,-102.4450561,32.60136602,COP,10/30/2015,WOLFCAMP A,9830.0,1331.0,41.0,472.856,491.624,227.763,207.788,5958.322,,16632.999,0.052,3780.5349,0.458,0.011,2.5072,0.188,0.317,0.794,4.8263,248160.3594,537,High
-102.2386812,31.96278428,-102.2310369,31.94216526,COP,10/26/2017,WOLFCAMP A,8828.0,1830.0,39.0,392.835,392.835,131.359,131.359,6779.988,,21196.21,0.049,3837.8951,0.244,0.003,2.1329,0.172,0.401,0.816,5.1253,212399.2656,4383,Medium
-102.4297546,32.17364555,-102.4297546,32.17364555,COP,6/27/2016,WOLFCAMP A,9836.0,1796.0,43.0,2000.0,914.201,500.0,500.0,6800.232,,14476.687,0.047,4119.7855,0.548,0.005,2.3061,0.17,0.313,0.96,5.5802,215332.2813,2735,Medium
-102.3932918,32.44547519,-102.3937893,32.44541005,LARIO,12/26/2019,WOLFCAMP A,9815.0,,47.0,651.522,651.522,34.192,34.192,6381.392,,,0.073,,,0.017,,0.277,0.175,0.722,5.5899,118874.0,76,Low
-101.4893838,30.76926163,-101.4893838,30.76926163,FANG,9/10/2017,SPRABERRY LOWER SHALE,10468.0,,37.0,280.185,491.139,219.276,365.736,6257.5,,32002.346,0.06,2995.7948,0.337,0.012,2.5396,0.239,0.129,0.791,5.4717,247884.22,292,High
-102.0701782,31.39109738,-102.0700596,31.39057921,XOM,9/1/2018,WOLFCAMP A,10333.0,1715.0,61.0,663.09,350.613,244.36,144.84,6505.839,,20789.958,0.049,4248.8329,0.516,0.01,2.0992,0.162,0.416,0.908,6.2011,264945.0,2432,High
-101.2271881,32.28852662,-101.2274378,32.28875574,ESTE,7/10/2018,WOLFCAMP B,10339.0,2154.0,48.0,2000.0,2000.0,500.0,500.0,4480.111,544.662,18527.687,0.073,2961.926,0.67,0.018,2.9393,0.212,0.247,0.838,5.5221,252497.8906,5945,High
-102.4278838,32.18516872,-102.4277813,32.18505685,FANG,5/23/2018,WOLFCAMP A,7807.0,2011.0,65.0,652.989,652.989,9.596,9.596,6826.257,,18355.2,0.047,4196.5546,0.26,0.004,2.3835,0.173,0.33,0.821,5.4077,280410.0625,5158,High
